5500 ; 13.628951480079957
5550 ; 14.001406111828935
5600 ; 14.38992190868731
5650 ; 14.847573550900563
5700 ; 15.114121606773502
5750 ; 15.463214921398944
5800 ; 16.030436808413114
5850 ; 16.268600586458888
5900 ; 16.720770506993176
5950 ; 17.040815001144097
6000 ; 17.504762429779362
6050 ; 17.963887770829444
6100 ; 18.40540839543914
6150 ; 18.828577070711134
6200 ; 19.277594944642857
6250 ; 19.774909965798685
6300 ; 20.209504621214478
6350 ; 20.77028686342669
6400 ; 21.11603896334367
6450 ; 22.502054418491184
6500 ; 32.268330993589416
6550 ; 26.8592502448613
6600 ; 24.14926307506539
6650 ; 23.871874289675702
6700 ; 24.176249925427726
6750 ; 24.695931715222343
6800 ; 25.199858180557726
6850 ; 25.844559321381098
6900 ; 26.309884165685503
6950 ; 27.036618942939185
7000 ; 27.51327688244919
7050 ; 28.00925753217564
7100 ; 28.67684008460833
7150 ; 29.234908274235522
7200 ; 29.79891468103085
7250 ; 30.42903213139209
7300 ; 31.116927789134593
7350 ; 31.939699551207127
7400 ; 32.57341232832334
7450 ; 33.19807599800333
7500 ; 33.67025846933177
7550 ; 34.50234779896675
7600 ; 34.89653750625837
7650 ; 35.64552464509268
7700 ; 36.239871954714545
7750 ; 36.96716026578679
7800 ; 37.91517188622129
7850 ; 39.78909568583458
7900 ; 39.300370255977214
7950 ; 39.989382043302385
8000 ; 40.6381300978162
8050 ; 41.388223549125996
8100 ; 42.21332045530221
8150 ; 42.766543147319226
8200 ; 43.805525370048144
8250 ; 44.55524652644317
8300 ; 45.28590739145102
8350 ; 46.156784111993375
8400 ; 46.91296341466182
8450 ; 47.878375102607606
8500 ; 48.62571410016017
8550 ; 49.3270135075843
8600 ; 50.38098381007967
8650 ; 51.0930329499879
8700 ; 51.973686376649084
8750 ; 52.76073708351851
8800 ; 53.765413047237644
8850 ; 54.91880534866232
8900 ; 55.50082841282301
8950 ; 56.651799664557075
9000 ; 57.373976660960125
9050 ; 58.45127014489299
9100 ; 59.499598253763
9150 ; 60.48296052239084
9200 ; 61.13317245863391
9250 ; 62.202711182969324
9300 ; 63.15942906724649
9350 ; 64.51017467654538
9400 ; 65.2297244640049
9450 ; 66.301820167208
9500 ; 67.38828547241792
9550 ; 68.59659278412437
9600 ; 69.68242903930559
9650 ; 70.79724577279148
9700 ; 71.71165079190041
9750 ; 72.74620549924157
9800 ; 78.28775225246
9850 ; 82.09759828245933
9900 ; 84.39826154133152
9950 ; 80.44016812928976
10000 ; 78.32452449330503
10050 ; 79.62576318569654
10100 ; 80.87033942270864
10150 ; 81.23187592082559
10200 ; 82.01295556097602
10250 ; 83.18311661439702
10300 ; 84.24493267352318
10350 ; 85.50023938638606
10400 ; 86.92014198557808
10450 ; 87.86459037364602
10500 ; 89.08465782472558
10550 ; 90.59269123913873
10600 ; 91.64603098128009
10650 ; 93.1550506373942
10700 ; 94.20151991475723
10750 ; 95.38649611582332
10800 ; 96.56176017713096
10850 ; 97.86850362364567
10900 ; 99.07652586165841
10950 ; 100.83014440964871
11000 ; 102.3976521255172
11050 ; 103.55753882099543
11100 ; 104.92195512977833
11150 ; 105.92896945293796
11200 ; 107.63064115527777
11250 ; 108.89109127719803
11300 ; 110.56106240735153
11350 ; 111.76241505370308
11400 ; 113.2459026792394
11450 ; 114.70488907046365
11500 ; 116.2864499754196
11550 ; 117.85861855176518
11600 ; 119.08953805979218
11650 ; 120.81961933788898
11700 ; 122.32080494238562
11750 ; 123.77113906385603
11800 ; 125.47473076583265
11850 ; 127.11775469163331
11900 ; 128.37532122707762
11950 ; 130.1691789651104
12000 ; 131.53339477835652
12050 ; 133.28607617018042
12100 ; 134.9452703820134
12150 ; 136.56368055434996
12200 ; 137.87806133275444
12250 ; 139.7971846046603
12300 ; 141.60610140769677
12350 ; 143.06557374573276
12400 ; 145.15958009966562
12450 ; 146.98822589012707
12500 ; 148.6664433904043
12550 ; 156.44139564528268
12600 ; 155.90919175755698
12650 ; 155.11303606125512
